id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,yr_built
7972600860,20141210T000000,345000,4,1,1550,7620,1.5,3,7,1957
8857320070,20140917T000000,490000,3,2.75,1980,3128,2,4,9,1979
4047200695,20140618T000000,330000,3,2.5,1600,26977,2,3,8,2005
1653500070,20140512T000000,927000,4,2.75,3300,12090,2,3,8,1953
1923000030,20140728T000000,1.12E+06,4,2.5,3840,16619,2,4,10,1983
3649100320,20150430T000000,330000,2,1,1220,10000,1,5,7,1950
7375300160,20150309T000000,530000,5,2.25,2720,8800,1,4,7,1958
5175800060,20140623T000000,365000,4,2,1940,25600,1,1,8,1962
1604601375,20140619T000000,378750,3,2.5,2160,3000,1.5,3,7,1909
2473251090,20140619T000000,269900,4,1.75,1530,8750,1.5,4,7,1968
9126100861,20150306T000000,557000,3,3.5,1710,2096,2,3,8,2008
3420069065,20140825T000000,360000,4,1.75,3730,16980,1,4,7,1974
6021501685,20150422T000000,352000,2,1,940,5000,1,4,7,1937
1151100070,20150224T000000,437000,3,2.5,1750,22357,2,3,8,1994
8856950240,20140618T000000,322500,4,2.5,1820,6753,2,3,7,1994
9385200055,20140912T000000,650000,3,3.25,1510,2000,2,3,9,2001
7821200390,20140806T000000,450000,3,2,1290,1213,3,3,8,2001
8078520310,20150417T000000,278500,3,2,1570,5250,1,3,7,1998
1565950030,20150427T000000,364950,4,2.5,1930,6957,2,3,8,1995
1560930070,20140911T000000,840000,4,3.5,2840,40139,1,4,10,1986
6700400140,20150318T000000,268000,3,2.5,1550,8134,2,3,7,1991
2422029094,20140716T000000,517534,2,1,833,143947,1,3,5,2006
1774220160,20141104T000000,632925,3,2.5,2990,32239,2,4,8,1978
1525200060,20140723T000000,577500,3,2.5,2000,7251,2,3,9,1995
1678400105,20150212T000000,339000,4,1.5,2390,7480,1.5,3,7,1920
3426059070,20140909T000000,570000,3,1.75,2910,37461,1,4,7,1967
824079032,20140626T000000,563500,4,1.75,2085,174240,1,3,7,1964
2697100140,20150105T000000,423000,4,2.25,2200,9351,1,5,7,1962
8724300030,20141223T000000,355000,3,2.25,1860,5028,2,3,8,2012
8678500060,20140710T000000,1.55E+06,5,4.25,6070,171626,2,3,12,1999
625049299,20141203T000000,482000,2,1,950,3960,1,3,7,1941
6073200075,20140730T000000,625000,3,1.75,1600,9135,1,5,7,1955
6388900710,20141219T000000,538000,3,2.5,2250,11632,2,3,8,1988
1442860160,20150107T000000,380000,3,2.5,2280,10255,2,4,8,1985
7942600310,20140717T000000,375000,2,1,940,5120,1,3,7,1909
1545808560,20150403T000000,245000,3,2.5,1530,8500,1,5,7,1996
936000060,20141114T000000,310000,5,1.75,2190,27260,1,4,7,1947
9808650060,20150225T000000,1.30E+06,3,2,2350,15021,1,4,8,1976
3754700160,20140506T000000,397000,4,2,1440,7680,1,3,7,1971
305500140,20150512T000000,365000,3,2.5,2200,4052,2,3,8,2005
5468750060,20141028T000000,328500,4,3,2290,8250,2,3,9,1990
2944010240,20140908T000000,988000,4,3,4040,19700,2,3,11,1987
3454000060,20140722T000000,1.00E+06,4,2.5,2610,3277,1.5,5,8,1922
646910160,20140903T000000,237000,3,2.5,1490,2138,2,3,7,2005
8564950390,20140919T000000,525000,4,2.5,2450,5280,2,3,8,2003
2268400350,20140916T000000,749000,4,2.5,1710,9627,1,3,9,1976
7504101040,20140821T000000,722500,5,2.5,4870,11800,2,3,10,1983
11500890,20150312T000000,843000,3,2.5,3130,8750,2,3,10,1991
9528102772,20140708T000000,438000,2,2,1270,1372,3,3,8,2000
284000223,20140916T000000,578000,3,1.75,2120,10875,1,3,8,1977
3353401710,20140923T000000,227950,3,1.5,1670,8230,1,5,7,1954
8159610030,20140722T000000,196000,3,2.25,2070,11576,2,3,7,1974
3179100435,20140715T000000,641000,2,1,1420,5332,1,3,8,1953
822079033,20150422T000000,350000,3,1.5,1250,219978,1,4,6,1980
8857600960,20140819T000000,205000,3,1,940,7980,1,4,7,1960
1774000200,20141202T000000,400000,3,1.75,1920,9102,1,3,7,1968
2024069128,20141110T000000,1.03E+06,3,2.5,3545,9816,1,3,10,2005
1049010390,20150319T000000,505000,3,2,1260,5460,1,3,7,1972
7905370390,20141009T000000,475000,5,2.5,2340,7200,1,3,7,1975
4140090240,20141105T000000,520000,3,2.25,2590,9263,1,5,8,1977
4055700030,20150502T000000,1.45E+06,3,4.5,3970,24920,2,3,10,1977
3775300030,20141231T000000,333500,3,1.75,1220,9732,1,3,7,1965
2525300030,20150222T000000,232000,3,1,1400,10403,1,4,6,1976
1324059104,20150421T000000,691100,3,2.75,2360,16117,1,4,8,1983
2287000030,20141014T000000,811000,3,1.75,1870,9897,1,4,8,1960
7702010030,20140520T000000,551000,3,2.5,2830,5802,2,3,9,2001
1529200340,20150108T000000,496500,3,2.5,2260,3640,2,3,8,1994
2122039094,20141126T000000,705000,3,3,1970,20978,2,4,9,1980
1742800030,20140612T000000,578000,4,2.5,3140,9225,1,5,9,1966
1796360350,20150128T000000,255000,3,1.75,1240,8659,1,5,7,1986
6154500070,20140626T000000,1.05E+06,4,3.5,3450,7832,2,3,10,2007
1843100340,20150305T000000,348000,3,2.25,2570,8491,2,4,8,1989
8944290160,20141104T000000,230000,3,2,1510,3413,2,3,7,1985
4166600473,20141209T000000,359500,4,2.25,2390,11250,2,3,9,1988
7282300125,20141112T000000,330000,3,1,980,7000,1,3,6,1953
8658300340,20140523T000000,80000,1,0.75,430,5050,1,2,4,1912
2419600075,20141201T000000,465000,3,1.75,1480,6360,1,3,7,1954
2621760350,20141015T000000,325000,4,2.5,1850,7324,2,3,8,1997
1723049270,20150107T000000,340500,3,2,2270,28025,1,4,7,1947
4123840310,20150106T000000,342500,3,2.5,1810,5192,2,3,8,1993
2172000075,20140623T000000,290900,2,2,1610,17600,2,3,6,1930
8651611170,20150213T000000,868700,3,4.25,3840,6161,2,3,10,2000
8820902200,20141113T000000,1.20E+06,4,2.75,4110,8400,2,3,9,1928
8651610890,20141014T000000,1.15E+06,4,3.25,4190,10259,2,3,11,2000
1853080570,20140811T000000,859900,4,2.75,3390,6298,2,3,9,2011
3629920030,20140808T000000,520000,4,2.25,1890,3006,2,3,7,2003
1604602050,20140711T000000,460000,3,2.5,1610,2527,2,3,9,2005
6844700810,20140901T000000,438924,3,1.5,1050,4590,1,3,7,1949
66000070,20150406T000000,315000,2,1,630,6550,1,3,5,1918
6665800030,20140718T000000,590000,4,2.75,2910,10650,1,3,8,1975
2205700350,20141104T000000,378500,4,1.75,1700,8640,1,3,7,1955
5466000030,20140603T000000,328500,3,2.5,1950,8130,2,4,9,1990
6189200125,20150325T000000,849950,3,3,2990,9773,2,4,8,1973
9169600135,20141027T000000,525000,3,1.5,1350,6000,1,3,7,1950
2625069070,20150410T000000,1.39E+06,4,3.25,4860,181319,2.5,3,9,1993
8732131090,20150428T000000,295000,4,2.5,2160,7725,1,4,8,1978
9286000240,20140711T000000,1.07E+06,6,3.5,4860,11793,2,3,11,1998
1895000260,20140721T000000,207950,2,2,890,5000,1,3,6,1917
8691370400,20141216T000000,699900,4,2.75,2810,7302,2,3,9,2002
5423010350,20150210T000000,1.28E+06,5,2.5,3400,9500,2,4,8,1977
8562501040,20141120T000000,452000,4,1.5,1580,7350,1,4,7,1963
2475200140,20150205T000000,370000,3,2,1680,5036,1,4,7,1987
7942100310,20150127T000000,232000,3,1.75,1300,11230,1,5,7,1968
3760000030,20141030T000000,669950,5,2.5,2820,14062,2,4,7,1960
1727500340,20140614T000000,397500,3,2,1510,6710,1,3,7,1972
9828702519,20140512T000000,490000,2,2.5,1230,1391,2,3,8,2004
4432600075,20150128T000000,725000,4,2,2110,4140,2,3,9,1925
7806300030,20140917T000000,299000,3,2.75,3080,19635,1,4,7,1958
9274202270,20140818T000000,625000,2,1.5,1490,5750,1.5,4,7,1900
7852030960,20141106T000000,437500,3,2.5,2120,4500,2,3,7,2000
7852170140,20150510T000000,650000,4,2.5,3180,5438,2,3,9,2003
7518503335,20140519T000000,475000,2,1,1490,3825,1,3,7,1929
5467900070,20140502T000000,342000,3,2,1930,11947,1,4,8,1966
1245002952,20141015T000000,1.20E+06,4,2.5,2770,7800,2,3,10,1999
8906200070,20150210T000000,280000,3,1.5,1670,11610,1,4,7,1963
5379805885,20140521T000000,240000,2,1.75,1330,7200,1,3,7,1993
2769600560,20140527T000000,529000,3,1,1210,3328,1.5,4,7,1924
9238901420,20150202T000000,442000,3,1,1190,5100,1,4,7,1941
5113400431,20140508T000000,615000,2,1,1540,6872,1,4,7,1946
3885805665,20140612T000000,1.49E+06,4,3.75,4030,10800,2,3,10,2006
8121200810,20150505T000000,585000,4,1.75,2430,7559,1,4,8,1981
5126310400,20150305T000000,480000,4,2.5,2600,7787,2,3,8,2005
7322910030,20140721T000000,1.10E+06,5,3.5,4410,57063,2,4,9,1990
2827100070,20141105T000000,290000,4,1,1330,8184,1.5,3,7,1949
9276201895,20140820T000000,615000,3,1.75,1900,5000,1,5,7,1951
4402700070,20150311T000000,300000,2,1,1100,7680,1,4,7,1950
1922059046,20141029T000000,308000,3,1,1980,39150,1.5,3,6,1932
925059288,20150507T000000,750000,3,2.5,2400,7745,2,3,9,2001
4386700135,20141114T000000,2.25E+06,4,2.25,4760,8036,2.5,5,9,1916
1923069078,20140805T000000,890000,4,3.25,3180,194278,2,3,10,2005
1432400335,20150325T000000,288000,3,1,1190,7560,1,5,6,1958
1180003090,20140906T000000,190000,2,1,630,6000,1,3,6,1943
726049331,20150326T000000,515000,5,3,2530,5105,1,3,8,2005
3340401555,20141105T000000,235000,4,1.5,1690,11054,1,4,5,1930
7453000070,20140818T000000,275000,2,1,940,5000,1,3,6,1951
4348800030,20141121T000000,727500,2,2,1240,9119,1,4,7,1952
7202331420,20140620T000000,650000,4,2.5,3040,6587,2,3,7,2003
3225079035,20140618T000000,1.60E+06,6,5,6050,230652,2,3,11,2001
6381500700,20141105T000000,365000,4,1,1590,7085,1.5,3,6,1944
339500160,20141008T000000,662000,3,1.75,2500,36947,1,3,9,1984
1545807610,20150429T000000,270500,3,2.5,1780,7848,1,3,7,1978
1843200240,20150505T000000,200000,2,1.5,1360,1898,2,3,7,1978
4403600270,20150224T000000,970000,4,3.25,4740,76230,2,3,10,1987
2008200060,20140624T000000,160000,3,1.5,1010,9600,1,4,7,1962
1521069070,20150218T000000,204000,3,1,1040,7405,1,4,6,1971
2459500310,20150218T000000,358000,3,2.25,1610,6655,2,4,7,1985
6204420070,20150501T000000,452000,4,1.75,1570,8268,1,3,7,1979
5694500105,20141204T000000,595000,2,2,1510,4000,1,4,7,1900
5466410030,20150410T000000,249000,3,2,1360,6082,1,3,7,1994
9485740340,20150310T000000,346900,4,2.5,1970,5106,2,3,8,1999
622049114,20150218T000000,2.13E+06,3,2.5,5403,24069,2,4,12,1976
2270000070,20141030T000000,280000,4,2.5,1560,4350,2,3,7,2003
1310900260,20141013T000000,318888,4,1.75,2320,12000,1,4,8,1973
224069094,20140911T000000,530000,3,2.25,2120,40518,1,3,8,1967
7800800160,20141121T000000,375000,3,2.25,2120,18500,2,4,8,1983
2944000240,20150422T000000,910000,4,2.5,3350,29242,2,3,11,1988
4139400710,20140523T000000,782000,4,2.5,2380,9614,2,4,10,1991
7899800860,20150319T000000,259950,2,2,1070,649,2,3,9,2008
2473420140,20140923T000000,315000,4,2.75,2300,18360,1,4,7,1979
5000500055,20140528T000000,215000,2,1,1320,8865,1,4,6,1943
4099500935,20140723T000000,705000,3,1.75,2180,10221,1,4,7,1946
1373800295,20141013T000000,1.45E+06,3,3,4380,6320,2,5,10,1952
4025300135,20150508T000000,451000,3,1.75,1790,9813,2,3,7,1949
3294700310,20140902T000000,261000,2,1,750,8125,1,4,6,1943
8718500075,20141117T000000,396000,3,1.5,1300,8280,1,5,7,1956
4309710240,20140722T000000,725000,4,2.5,2990,29170,2,3,9,1999
5486800070,20140620T000000,1.95E+06,7,3.5,4640,15235,2,3,11,1965
236400320,20140715T000000,238000,4,1,1400,7242,1.5,3,7,1959
4376700570,20150427T000000,750000,6,1.75,2750,9563,2,4,8,1973
8648100200,20141027T000000,331500,4,2.5,2050,10271,2,3,7,1998
3624079046,20141028T000000,460000,4,3,2230,108900,1,3,7,1978
1921069084,20140707T000000,404950,4,2.25,2340,217014,1,4,8,1982
6431500140,20141217T000000,880000,3,2.5,2870,5163,2,3,9,2014
2725069050,20140613T000000,863000,4,2.5,4120,22370,2,3,10,1997
5307100060,20141216T000000,638700,3,1.75,2080,9162,1,3,7,1960
7203102050,20140728T000000,435000,3,2.5,1840,5680,2,3,7,2008
561000075,20141231T000000,260000,3,1,1180,5350,1.5,4,6,1959
2436701180,20140814T000000,671500,5,2.75,2160,4000,1.5,5,7,1927
809002765,20141022T000000,610000,3,1,1180,3400,1.5,3,8,1907
4045500710,20141218T000000,405000,2,0.75,1160,15029,1,4,6,1937
5104510270,20140718T000000,338900,4,2.5,1830,5612,2,3,7,2003
98020350,20150123T000000,720000,4,4,3200,7708,2,3,10,2004
1714900060,20150424T000000,442000,5,3,2560,5445,1.5,4,7,1927
1189000030,20140603T000000,650000,5,2.75,2550,5040,1.5,5,8,1902
2473360060,20150102T000000,263500,3,1.75,1330,9917,1,3,7,1981
222069082,20141217T000000,300000,2,1,1220,75794,1,4,7,1963
8669160310,20141209T000000,266000,3,2.5,1805,3402,2,3,7,2009
1526069135,20141211T000000,930000,4,4,6050,84942,2.5,3,9,2009
1088650310,20150127T000000,530000,4,2.5,2320,5493,2,3,8,2004
8945200860,20141211T000000,180000,3,1,1384,8960,1,4,6,1965
7853240200,20140516T000000,619000,3,2.5,2720,6439,2,3,9,2005
7511800070,20140821T000000,264000,3,1.5,1820,10608,1,4,7,1962
2998800125,20140701T000000,730000,2,2.25,2130,4920,1.5,4,7,1941
3876300310,20141022T000000,439000,4,2.25,2060,10070,2,3,7,1975
5419800510,20141117T000000,268500,4,1.75,1420,7500,1,4,7,1981
192460060,20140715T000000,330000,3,1.75,1510,15744,1,3,7,1985
7942601895,20140819T000000,640000,3,2.5,2160,4000,1.5,3,8,1903
7504010570,20140708T000000,900000,3,2.5,3180,12600,2,4,11,1978
1442740140,20140930T000000,370000,3,2.25,2110,13300,2,4,8,1985
6909200575,20150314T000000,685000,3,2,2060,2900,1.5,5,8,1931
2525069041,20140904T000000,505000,3,1.5,1830,217800,1,3,7,1981
3620069036,20141021T000000,265000,3,1.75,1820,32666,1,4,7,1966
2781280390,20150324T000000,290000,3,2.5,1610,2937,2,3,8,2006
9542830350,20140902T000000,296000,4,2.5,1780,3600,2,3,7,2006
1123049053,20150213T000000,360000,4,2.5,1840,9611,2,3,7,1996
8018600765,20140604T000000,240500,3,1.75,1460,10584,1,3,7,1997
3278600240,20140722T000000,372500,2,2.5,1400,2958,2,3,8,2007
7846200070,20141002T000000,595000,3,2.5,3370,14402,2,3,9,2004
662310400,20141017T000000,515000,4,3,3590,8249,2,3,9,1997
8651100140,20140805T000000,1.22E+06,4,2.25,3200,15367,2,4,9,1962
8682250350,20141009T000000,507000,2,1.75,1670,6460,1,3,8,2004
3211230260,20150204T000000,399950,4,2,2420,31465,1,3,9,1984
4233400340,20140820T000000,185000,3,1.75,1430,10816,2,3,7,1994
7199350340,20140825T000000,460000,3,1.75,1440,7070,1,3,7,1980
3904901710,20150224T000000,435500,3,2.25,1450,4789,2,3,7,1985
240000058,20150408T000000,469000,4,2.75,3550,13938,1,5,8,1966
6865200444,20140505T000000,531000,2,3,1270,1175,2,3,8,2000
9498200046,20150206T000000,443500,2,1,940,6804,1,3,7,1949
1796380960,20141126T000000,223000,3,2,1670,6824,1,3,7,1990
5631500868,20150417T000000,590000,4,3.5,3100,15842,2,3,8,1996
3126049411,20141209T000000,340000,2,2.5,1100,1760,3,3,7,1997
2321300390,20141105T000000,650000,3,2,1870,3388,1,4,8,1925
3905040800,20140925T000000,533600,3,2.5,1930,5080,2,4,8,1990
4379400260,20140610T000000,695000,3,2.75,2540,4694,2,3,9,2005
5115000160,20140617T000000,242000,3,1.75,1280,7524,1.5,4,7,1988
2826049234,20150114T000000,425000,3,2.25,1820,8814,1,3,7,1967
6600700030,20150506T000000,525000,3,2.25,1490,9414,2,3,7,1981
3904930240,20140922T000000,485000,3,2.5,1880,5502,2,3,8,1988
9407110700,20150113T000000,175000,3,1,1250,9775,1,3,7,1971
1682500160,20140619T000000,210000,3,2,1440,7210,1,3,8,1983
8078570390,20150415T000000,260000,3,2.5,1920,7415,2,3,7,1989
3010300240,20140623T000000,577000,3,2.5,2060,5750,1,3,7,1976
9500900135,20141021T000000,200000,3,1.5,1210,10588,1,4,7,1958
461001615,20150225T000000,605000,2,1.75,1760,5000,1,4,7,1927
6411600069,20140521T000000,325000,3,1,990,6750,1,4,6,1947
7812800565,20140814T000000,289500,3,1,960,6400,1,4,6,1944
7548300731,20140808T000000,559950,3,2.5,1660,1458,3,3,9,2014
8925100390,20150406T000000,1.04E+06,3,1.75,1900,9375,1,4,8,1941
7010700292,20141009T000000,543500,3,2.25,1270,2790,1,3,7,1970
9485951170,20140522T000000,480000,4,2.25,3250,34293,2,4,9,1983
5437820310,20140523T000000,218000,3,1,960,9633,1,5,6,1982
582000135,20140622T000000,565000,2,1.75,1330,6000,1,4,7,1914
3204800370,20141212T000000,426700,3,1.75,2080,7700,1,5,7,1968
8832900550,20140912T000000,650000,3,2.5,2690,11575,1,3,8,1957
9550204515,20140924T000000,542000,2,1,890,3060,1,3,7,1910
7199330390,20140624T000000,415000,3,1.75,1070,8000,1,3,7,1977
6131600060,20140815T000000,214000,3,1,1200,8316,1,4,6,1953
5379805460,20150121T000000,245000,3,1.5,1360,8910,2,5,7,1949
7212652180,20140701T000000,314500,3,2,2050,13303,1,3,8,1993
6379500640,20150409T000000,1.12E+06,3,1.5,3000,5750,2,5,9,1924
4315700060,20150303T000000,378000,2,2,1300,3850,1,3,7,1963
3329500060,20140728T000000,305000,4,2.5,2250,9091,1,3,7,1982
4140090320,20150320T000000,595000,5,2.75,3740,6750,1,4,8,1978
9385200045,20150512T000000,729500,3,2.5,1660,1091,3,3,9,2015
7852180340,20140930T000000,430000,3,2.5,2360,6699,2,3,7,2003
1545804340,20150409T000000,240000,3,1.75,1760,6500,1,3,7,1987
2490200320,20150320T000000,545000,3,1.75,1680,6200,1.5,3,7,1916
2218000335,20140707T000000,530000,3,1.75,1320,2500,1,3,7,1918
922049078,20141118T000000,157000,1,1,870,26326,1,3,6,1939
2586800270,20150407T000000,425000,4,1,1260,7645,1.5,3,6,1925
4338800370,20141117T000000,220000,3,1,1000,6020,1,3,6,1944
7214700350,20141124T000000,521000,4,1.75,2020,36400,1,4,8,1976
3226200105,20140523T000000,325000,3,1,1920,6862,1,3,7,1952
2324039036,20150403T000000,597500,3,2,2150,5400,1.5,4,7,1911
7849202231,20140723T000000,337000,3,2.5,1470,3976,2,3,7,1999
5196410260,20150422T000000,1.00E+06,3,2.5,3180,10492,2,3,10,1991
3760500116,20141120T000000,3.07E+06,3,2.5,3930,55867,1,4,8,1957
2985800030,20140507T000000,495000,3,1,990,6000,1,3,6,1943
259900160,20150102T000000,748000,4,3.5,2770,3330,2,3,8,2001
708000030,20140902T000000,888000,3,1.5,1250,8710,1,4,7,1953
192460310,20150324T000000,269900,3,1.75,1140,22267,1,3,7,1986
9412200260,20141113T000000,496500,4,2.5,2250,14440,1,3,7,1967
1062100116,20150121T000000,475000,3,2.5,1640,5097,2,3,7,1969
6798100662,20140527T000000,312000,3,1.5,1255,1374,3,3,7,2004
1775920350,20141124T000000,323000,3,1,1290,12231,1,3,7,1976
2525500260,20141124T000000,331000,3,1.75,1300,9079,1,3,7,1986
6145600041,20140514T000000,306000,3,1.5,1220,1086,3,3,8,2007
3300701615,20140930T000000,655000,4,2.5,2630,4000,3,3,8,2002
5151600340,20140709T000000,290000,3,1.5,1950,15954,1,4,8,1959
7613700521,20140802T000000,1.25E+06,4,3.25,3160,5000,2,5,9,1965
2710600045,20140616T000000,460000,3,1.75,1550,4708,1,4,7,1949
5101405124,20140912T000000,435000,4,2.5,1700,6380,1,4,7,1940
6067910030,20150316T000000,664000,4,2.75,2510,11880,1,5,8,1978
1959701890,20140729T000000,865000,4,1.75,1800,4180,2,4,8,1921
1402200340,20140813T000000,385000,3,1.75,1800,18000,1,3,8,1968
3558900070,20140718T000000,497000,3,2.25,1870,9315,1,3,7,1975
7846700310,20140623T000000,280000,2,1,1010,3000,1,4,7,1925
3348401740,20150127T000000,188000,2,1.5,1120,17487,1,3,6,1924
3013300288,20140930T000000,478500,3,1,2090,4755,1,3,8,1969
7852070060,20140731T000000,1.15E+06,4,3.5,4370,18361,2,3,11,2001
5029450160,20140815T000000,222000,3,2,1440,7187,1,4,7,1981
3526069070,20140528T000000,799000,4,3,2580,209523,2,3,8,1984
5104540240,20140609T000000,609900,4,2.5,3190,7399,2,3,10,2006
3438500486,20141016T000000,413000,4,3.5,2380,5809,2,4,7,1995
5102400105,20141013T000000,400000,4,1,1420,4875,1.5,3,7,1930
2346200030,20150105T000000,802541,5,2.75,2990,6768,2,3,9,2014
1321710030,20140519T000000,320000,3,2.5,2680,7757,2,3,8,1990
7853290030,20150311T000000,507000,4,2.5,2730,7649,2,3,7,2006
1566100400,20140924T000000,387500,3,1,1220,8329,1,3,6,1946
1775800800,20150224T000000,396000,3,1,1500,12616,1,3,7,1967
9133600075,20140821T000000,373000,3,1.75,1830,11788,1,3,8,1958
5450900060,20140923T000000,1.48E+06,5,2.5,4570,19252,2,5,10,1965
1402600700,20140721T000000,359900,4,2.25,2470,7698,2,3,8,1983
8024200350,20150304T000000,410000,2,1,800,4342,1,3,6,1927
3121500340,20140712T000000,690000,4,2.5,2900,23488,2,3,9,1992
7697870860,20140625T000000,245000,3,2,1410,5760,1,3,7,1985
7527200030,20141229T000000,700000,5,2.5,2830,25958,1,5,8,1979
2013200390,20140922T000000,268000,4,1.75,1680,9966,1,3,7,1977
766500030,20140610T000000,225000,3,1.75,1760,26055,1,3,7,1979
6664000030,20141009T000000,980000,4,2.25,2240,11034,2,3,8,1976
9349900105,20150407T000000,795000,2,1,1380,5000,1.5,3,5,1905
1895000045,20150504T000000,195000,2,1,820,5100,1,3,6,1953
6205500030,20141103T000000,480000,4,2,2180,10575,1,2,6,1950
7011200260,20141219T000000,485000,4,2,1400,3600,1,3,7,1900
41000454,20140815T000000,130000,2,1,880,9000,1,3,5,1928
7203600550,20140804T000000,325000,2,1,1060,5703,1,4,6,1946
9477200560,20150413T000000,440000,3,1.75,1530,7245,1,4,7,1984
4022907770,20141014T000000,550000,4,1.75,2480,14782,1,3,8,1958
5231000060,20140805T000000,310000,3,1.75,1490,7150,1,5,6,1967
6055000310,20140701T000000,530000,3,2.5,3660,39478,2,4,9,1989
3216900060,20140625T000000,390000,4,2.5,2340,8548,2,3,8,1993
7967200060,20140908T000000,243000,3,1.75,1450,12125,1,4,7,1981
8077210350,20140722T000000,639000,4,2.5,2210,9875,2,3,9,1990
7203000640,20140918T000000,215000,4,1,1130,7400,1,4,7,1969
2988000070,20150304T000000,405000,5,1.75,1550,10500,1,3,7,1961
3832200070,20141222T000000,250000,4,1.75,1710,7140,1,5,7,1968
3670500710,20140715T000000,405500,3,1.5,1010,8108,1,5,7,1954
8820903380,20140728T000000,452000,6,2.25,2660,13579,2,3,7,1937
8820903380,20150102T000000,730000,6,2.25,2660,13579,2,3,7,1937
4233400400,20150414T000000,267000,3,2,1300,9644,1,3,7,1994
3793500550,20140808T000000,289950,3,2.5,1670,6186,2,3,7,2002
6431000270,20140728T000000,565000,2,1,960,4080,1,5,7,1911
